Asset Center,Asset Title,Access Manager Value,Asset Status,User Name,User UUPIC,User Duty Center,Org Code,Business Phone,Primary E-mail,Primary Affiliation Agreement,Identity Status,Request Number,Submitted Date,Request Type,Request Status,Is Currently Provisioned,Provisioned Date,Role Title,Privileged Role Type,Selected Value,Request Role Status
HQ,HQ Shop4NASA Shop for NASA,10183,Active,jdoe20151,44216912,HQ,LM020,202.358.0451,redacted,redacted,Active,NR-GF-044216912,40323,Add,Provisioned,Yes,40323,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Questions for Response Database (QFRDB),14376,Active,jdoe20152,904634321,HQ,VA020,202.358.1907,redacted,redacted,Active,Bulk-001468328,42305,Bulk,Provisioned,Yes,42305,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Splunk,15705,Active,jdoe20155,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Add-002255837,42769,Add,Provisioned,Yes,42769,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20158,978996832,HQ,JD000,,redacted,redacted,Active,Modify-002778332,43052,Modify,Provisioned,Yes,43052,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20164,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002323138,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ FASD CRAS Administrator,15721,Active,jdoe20171,250943489,HQ,LM020,redacted,redacted,redacted,Active,Add-002197502,42740,Add,Provisioned,Yes,42740,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20173,510485425,JSC,IB111,redacted,redacted,redacted,Active,Add-002332261,42822,Add,Provisioned,Yes,42822,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Keysurvey,14080,Active,jdoe20177,408020103,HQ,LM023,202.358.2520,redacted,redacted,Active,Add-002380536,42851,Add,Provisioned,Yes,42859,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe20178,203288755,HQ,LM020,202.358.4666,redacted,redacted,Active,Bulk-002402059,42863,Bulk,Provisioned,Yes,42863,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20181,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002321915,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe20182,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe20184,766448065,HQ,JD000,,redacted,redacted,Active,Modify-002385553,42853,Modify,Provisioned,Yes,42857,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20186,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002323138,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe2019,919542612,JSC,EA541,281-792-7733,redacted,redacted,Active,Add-002704580,43006,Add,Provisioned,Yes,43014,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe20190,766448065,HQ,JD000,,redacted,redacted,Active,Modify-002385553,42853,Modify,Provisioned,Yes,42857,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20193,130409155,AFRC,640,redacted,redacted,redacted,Active,Add-001785722,42466,Add,Provisioned,Yes,42467,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20195,130409155,AFRC,640,redacted,redacted,redacted,Active,Add-001785722,42466,Add,Provisioned,Yes,42467,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20200,364310003,MSFC,IS92,,redacted,redacted,Active,Add-002921988,43154,Add,Provisioned,Yes,43154,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20203,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20204,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20221,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002321915,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe20222,723521830,HQ,HA000,202.358.2563,redacted,redacted,Active,Bulk-002402959,42863,Bulk,Provisioned,Yes,42863,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20233,409824462,GRC,VM00,redacted,redacted,redacted,Active,Add-001905344,42544,Add,Provisioned,Yes,42549,bad_information,99 - Low Privilege,User,Provisioned
HQ,AGCY Functional Integration Query System (FIQS),16248,Active,jdoe20234,568938122,MSFC,EV73,redacted,redacted,redacted,Active,Add-002507694,42905,Add,Provisioned,Yes,42908,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20240,44216912,HQ,LM020,redacted,redacted,redacted,Active,Add-001659138,42419,Add,Provisioned,Yes,42423,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20244,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002321915,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20246,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002324328,42817,Add,Provisioned,Yes,42817,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20256,558208639,HQ,JD000,407.454.0175,redacted,redacted,Active,Add-002166465,42723,Add,Provisioned,Yes,42724,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20261,604590401,KSC,UNKNOWN,,redacted,redacted,Active,Add-002895972,43137,Add,Provisioned,Yes,43137,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20262,775072021,HQ,JD000,,redacted,redacted,Active,Modify-002241921,42766,Modify,Provisioned,Yes,42766,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20266,681163613,HQ,JD000,703.636.2033,redacted,redacted,Active,Modify-002261956,42774,Modify,Provisioned,Yes,42774,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe20267,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002910413,43146,Add,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
HQ,"HQ IBM Rational Project Areas, CRs, WMS",13589,Active,jdoe20268,70566725,HQ,LM020,571.385.4004,redacted,redacted,Active,Add-002431081,42879,Add,Provisioned,Yes,42881,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20269,902556925,JSC,IB,redacted,redacted,redacted,Active,Add-002437403,42885,Add,Provisioned,Yes,42891,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20276,130271004,LARC,B7,redacted,redacted,redacted,Active,Add-001939743,42564,Add,Provisioned,Yes,42564,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20279,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002321668,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe20280,766448065,HQ,JD000,,redacted,redacted,Active,Modify-002385553,42853,Modify,Provisioned,Yes,42857,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20287,153938166,HQ,JD000,,redacted,redacted,Active,Bulk-002150758,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20288,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002323138,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe20289,766448065,HQ,JD000,,redacted,redacted,Active,Modify-002385553,42853,Modify,Provisioned,Yes,42857,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Google G-Suite,14641,Active,jdoe20293,170662204,JSC,IO111,281.244.7049,redacted,redacted,Active,Modify-002844394,43105,Modify,Provisioned,Yes,43108,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20294,942132423,HQ,LM020,redacted,redacted,redacted,Active,Add-001649691,42418,Add,Provisioned,Yes,42424,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20296,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20300,712549010,GSFC,705,redacted,redacted,redacted,Active,Add-001737230,42443,Add,Provisioned,Yes,42444,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,jdoe20304,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Add-002255977,42769,Add,Provisioned,Yes,42769,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe20305,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20311,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Modify-002529269,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20316,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002321915,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20320,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Modify-002808014,43074,Modify,Provisioned,Yes,43082,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20322,427016956,ARC,ID,redacted,redacted,redacted,Active,Add-001767282,42451,Add,Provisioned,Yes,42452,bad_information,99 - Low Privilege,User,Provisioned
HQ,AGCY Functional Integration Query System (FIQS),16248,Active,jdoe20334,442172425,JSC,XS111,redacted,redacted,redacted,Active,Add-002614020,42978,Add,Provisioned,Yes,42979,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20337,296512040,HQ,JC000,redacted,redacted,redacted,Active,Add-002476504,42894,Add,Provisioned,Yes,42895,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE AWS Console,16885,Active,jdoe20358,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Modify-002911201,43146,Modify,Provisioned,Yes,43146,bad_information,99 - Low Privilege,User,Provisioned
HQ,AGCY Functional Integration Query System (FIQS),16248,Active,jdoe20365,442172425,JSC,XS111,redacted,redacted,redacted,Active,Add-002614020,42978,Add,Provisioned,Yes,42979,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe20366,413997405,JSC,AD711,281.483.1089,redacted,redacted,Active,Modify-002880773,43129,Modify,Provisioned,Yes,43131,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Piwik,16868,Active,jdoe20368,591352705,HQ,LM020,202.358.1052,redacted,redacted,Active,Bulk-002878163,43125,Bulk,Provisioned,Yes,43125,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20371,44618942,HQ,JD000,,redacted,redacted,Active,Modify-002477740,42895,Modify,Provisioned,Yes,42898,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20378,146575364,KSC,ITSS,redacted,redacted,redacted,Active,Add-001726678,42439,Add,Provisioned,Yes,42439,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20383,64089760,HQ,JD000,703.582.8378,redacted,redacted,Active,Bulk-002150761,42702,Bulk,Provisioned,Yes,42702,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe20388,44618942,HQ,JD000,,redacted,redacted,Active,Add-002348455,42830,Add,Provisioned,Yes,42834,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,jdoe20399,413997405,JSC,AD711,281.483.1089,redacted,redacted,Active,Modify-002880773,43129,Modify,Provisioned,Yes,43131,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ MCE Splunk,15705,Active,jdoe20401,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002213151,42752,Add,Provisioned,Yes,42752,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,jdoe20409,219225653,HQ,ZA000,202.358.3989,redacted,redacted,Active,Add-002214142,42753,Add,Provisioned,Yes,42759,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20414,478737206,HQ,JD000,540.226.3035,redacted,redacted,Active,Add-002180436,42724,Add,Provisioned,Yes,42725,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (Commercial) - Console Access,14197,Active,jdoe20428,44618942,HQ,JD000,,redacted,redacted,Active,Modify-002477740,42895,Modify,Provisioned,Yes,42898,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20431,67433110,KSC,BAD00,redacted,redacted,redacted,Active,Add-002569386,42944,Add,Provisioned,Yes,42944,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MicroStrategy,15539,Active,jdoe20432,711705556,HQ,LM020,,redacted,redacted,Active,Add-002890310,43147,Add,Provisioned,Yes,43157,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20435,96747166,ARC,I,redacted,redacted,redacted,Active,Add-001767280,42451,Add,Provisioned,Yes,42452,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20442,612886643,HQ,LM020,202.358.0077,redacted,redacted,Active,Add-002405054,42864,Add,Provisioned,Yes,42864,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Keysurvey,14080,Active,jdoe20443,447137001,HQ,LM023,202.358.1499,redacted,redacted,Active,Add-002703393,43006,Add,Provisioned,Yes,43007,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20444,902556925,JSC,IB,redacted,redacted,redacted,Active,Add-002437403,42885,Add,Provisioned,Yes,42891,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe20448,44618942,HQ,JD000,,redacted,redacted,Active,Add-002348455,42830,Add,Provisioned,Yes,42834,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices AORG Forum Website,16484,Active,jdoe20452,862598313,HQ,JD000,901.440.4040,redacted,redacted,Active,Add-002864885,43117,Add,Provisioned,Yes,43118,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20460,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002321915,42816,Add,Provisioned,Yes,42816,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20464,738855120,HQ,LM020,202.358.2041,redacted,redacted,Active,Modify-002794049,43066,Modify,Provisioned,Yes,43066,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe20468,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ Access to Headquarters DAR/RFI Reporting Database,14686,Active,jdoe20470,510485425,JSC,IB111,redacted,redacted,redacted,Active,Add-002332261,42822,Add,Provisioned,Yes,42822,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,jdoe20475,850676653,HQ,LM020,571.385.4012,redacted,redacted,Active,Add-001433424,42278,Add,Provisioned,Yes,42282,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Enterprise File Sharing and Sync (BOX),16292,Active,jdoe20476,919542612,JSC,EA541,281-792-7733,redacted,redacted,Active,Add-002704580,43006,Add,Provisioned,Yes,43014,bad_information,99 - Low Privilege,User,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,jdoe20481,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices WESTPrime Amazon Web Services (GovCloud) Console Access,15674,Active,jdoe20483,77852043,HQ,JD000,571.253.1211,redacted,redacted,Active,Add-002206855,42746,Add,Provisioned,Yes,42746,bad_information,99 - Low Privilege,User,Provisioned
HQ,WebServices Google G-Suite,14641,Active,jdoe20485,674372314,HQ,JF000,202.358.0789,redacted,redacted,Active,Modify-002840228,43103,Modify,Provisioned,Yes,43105,bad_information,99 - Low Privilege,User,Provisioned
